n_experiment,pattern,length,n_rows,n_cols,rank,condnumber,sparsity,isdiag,issymmetric,ishermitian,isposdef,istriu,istril,algorithm,cast_time,calc_time,error
1,minij,256,16,16,16,437.69761653851185,0.0,0.0,1.0,1.0,1.0,0.0,0.0,dgetrf,0.0,4.792e-6,3.8046888647687345e-18
1,minij,256,16,16,16,437.69761653851185,0.0,0.0,1.0,1.0,1.0,0.0,0.0,umfpack,3.208e-6,4.3583e-5,1.4217746136802687e-17
1,minij,256,16,16,16,437.69761653851185,0.0,0.0,1.0,1.0,1.0,0.0,0.0,klu,0.0,1.9459e-5,1.894829210028694e-17
1,minij,65536,256,256,256,106654.7116833422,0.0,0.0,1.0,1.0,1.0,0.0,0.0,dgetrf,0.0,0.000349417,3.037596179697691e-18
1,minij,65536,256,256,256,106654.7116833422,0.0,0.0,1.0,1.0,1.0,0.0,0.0,umfpack,4.7958e-5,0.001673709,3.62899601568055e-18
1,minij,65536,256,256,256,106654.7116833422,0.0,0.0,1.0,1.0,1.0,0.0,0.0,klu,0.0,0.003258667,3.166040964423454e-18
1,moler,256,16,16,16,4.172334681524535e10,0.109375,0.0,1.0,1.0,1.0,0.0,0.0,dgetrf,0.0,5.209e-6,2.0144562137755066e-18
1,moler,256,16,16,16,4.172334681524535e10,0.109375,0.0,1.0,1.0,1.0,0.0,0.0,umfpack,2.333e-6,4.775e-5,2.1417038769256944e-18
1,moler,256,16,16,16,4.172334681524535e10,0.109375,0.0,1.0,1.0,1.0,0.0,0.0,klu,0.0,1.6584e-5,3.780089743969204e-18
1,moler,65536,256,256,255,9.995601423281524e15,0.00775146484375,0.0,1.0,1.0,1.0,0.0,0.0,dgetrf,0.0,0.000344792,1.180930503732075e-20
1,moler,65536,256,256,255,9.995601423281524e15,0.00775146484375,0.0,1.0,1.0,1.0,0.0,0.0,umfpack,4.1417e-5,0.001654291,1.258187927562863e-19
1,moler,65536,256,256,255,9.995601423281524e15,0.00775146484375,0.0,1.0,1.0,1.0,0.0,0.0,klu,0.0,0.00326075,4.8983599144253747e-20
1,oscillate,256,16,16,16,6.710886508825532e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,0.0,5.125e-6,2.1588249398452913e-17
1,oscillate,256,16,16,16,6.710886508825532e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,3.542e-6,5.475e-5,3.092933344954075e-17
1,oscillate,256,16,16,16,6.710886508825532e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,1.8583e-5,5.108779975964245e-17
1,oscillate,65536,256,256,256,6.710886400273022e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,0.0,0.000342167,1.803308069842604e-18
1,oscillate,65536,256,256,256,6.710886400273022e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,0.000115042,0.002734333,7.681890780896234e-18
1,oscillate,65536,256,256,256,6.710886400273022e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,0.00328075,3.5036583614355015e-18
1,parter,256,16,16,16,2.597041432373486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,0.0,4.292e-6,3.236287769946583e-17
1,parter,256,16,16,16,2.597041432373486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,3.417e-6,4.4916e-5,3.433544697980969e-17
1,parter,256,16,16,16,2.597041432373486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,2.1833e-5,4.089500103481714e-17
1,parter,65536,256,256,256,3.6884666368943746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,0.0,0.000342917,2.4844136991807615e-17
1,parter,65536,256,256,256,3.6884666368943746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,8.9084e-5,0.001659458,4.178876120760629e-17
1,parter,65536,256,256,256,3.6884666368943746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,0.00326725,2.6843562887404505e-17
1,pascal,256,16,16,14,4.244685974352883e16,0.0,0.0,1.0,1.0,1.0,0.0,0.0,dgetrf,0.0,4.917e-6,8.150660037720556e-19
1,pascal,256,16,16,14,4.244685974352883e16,0.0,0.0,1.0,1.0,1.0,0.0,0.0,umfpack,2.959e-6,7.4833e-5,4.5392656756663325e-19
1,pascal,256,16,16,14,4.244685974352883e16,0.0,0.0,1.0,1.0,1.0,0.0,0.0,klu,0.0,1.9209e-5,3.9846073821793414e-19
1,pascal,65536,256,256,6,3.8352995414338934e177,0.0,0.0,1.0,1.0,0.0,0.0,0.0,dgetrf,0.0,0.000378834,4.695693155834067e-152
1,pascal,65536,256,256,6,3.8352995414338934e177,0.0,0.0,1.0,1.0,0.0,0.0,0.0,umfpack,7.6542e-5,0.0019755,1.0692694190022739e-90
1,pascal,65536,256,256,6,3.8352995414338934e177,0.0,0.0,1.0,1.0,0.0,0.0,0.0,klu,0.0,0.00338275,1.8142801479201682e-89
1,pei,256,16,16,16,17.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,dgetrf,0.0,4.625e-6,2.48109478266918e-17
1,pei,256,16,16,16,17.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,umfpack,3.209e-6,7.575e-5,2.9196292362156683e-17
1,pei,256,16,16,16,17.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,klu,0.0,2.1458e-5,2.6015598983769644e-17
1,pei,65536,256,256,256,257.0000000004094,0.0,0.0,1.0,1.0,1.0,0.0,0.0,dgetrf,0.0,0.000344125,1.4921937377915393e-17
1,pei,65536,256,256,256,257.0000000004094,0.0,0.0,1.0,1.0,1.0,0.0,0.0,umfpack,4.45e-5,0.001562875,1.5169329808719515e-17
1,pei,65536,256,256,256,257.0000000004094,0.0,0.0,1.0,1.0,1.0,0.0,0.0,klu,0.0,0.003316125,8.498948796773806e-18
1,phillips,256,16,16,16,1472.1410834752728,0.515625,0.0,1.0,1.0,0.0,0.0,0.0,dgetrf,0.0,5.583e-6,1.1625791923643093e-17
1,phillips,256,16,16,16,1472.1410834752728,0.515625,0.0,1.0,1.0,0.0,0.0,0.0,umfpack,3.125e-6,5.0875e-5,4.1154250383436856e-17
1,phillips,256,16,16,16,1472.1410834752728,0.515625,0.0,1.0,1.0,0.0,0.0,0.0,klu,0.0,1.575e-5,2.967076431188954e-17
1,phillips,256,16,16,16,1472.1410834752728,0.515625,0.0,1.0,1.0,0.0,0.0,0.0,splu,0.0,0.00010725,1.6575517543558344e-17
1,phillips,65536,256,256,256,1.1354150888684054e8,0.5595703125,0.0,1.0,1.0,0.0,0.0,0.0,dgetrf,0.0,0.000361917,1.1567197242910448e-17
1,phillips,65536,256,256,256,1.1354150888684054e8,0.5595703125,0.0,1.0,1.0,0.0,0.0,0.0,umfpack,5.8375e-5,0.001215125,2.6207536215365202e-17
1,phillips,65536,256,256,256,1.1354150888684054e8,0.5595703125,0.0,1.0,1.0,0.0,0.0,0.0,klu,0.0,0.001477667,7.047543524422676e-18
1,phillips,65536,256,256,256,1.1354150888684054e8,0.5595703125,0.0,1.0,1.0,0.0,0.0,0.0,splu,0.0,0.00097375,8.29968540872384e-18
1,poisson,256,16,16,16,9.472135954999576,0.75,0.0,1.0,1.0,1.0,0.0,0.0,dgetrf,5.5e-6,4.459e-6,2.5624165493886205e-17
1,poisson,256,16,16,16,9.472135954999576,0.75,0.0,1.0,1.0,1.0,0.0,0.0,umfpack,2.209e-6,4.4083e-5,2.2492372879729883e-17
1,poisson,256,16,16,16,9.472135954999576,0.75,0.0,1.0,1.0,1.0,0.0,0.0,klu,0.0,1.6875e-5,2.98670032982422e-17
1,poisson,256,16,16,16,9.472135954999576,0.75,0.0,1.0,1.0,1.0,0.0,0.0,splu,0.0,2.8e-5,2.3583806750788444e-17
1,poisson,65536,256,256,256,116.46119157748863,0.9814453125,0.0,1.0,1.0,1.0,0.0,0.0,dgetrf,2.5833e-5,0.000343625,9.388974161322764e-18
1,poisson,65536,256,256,256,116.46119157748863,0.9814453125,0.0,1.0,1.0,1.0,0.0,0.0,umfpack,4.25e-5,0.000297208,6.227173466146859e-18
1,poisson,65536,256,256,256,116.46119157748863,0.9814453125,0.0,1.0,1.0,1.0,0.0,0.0,klu,0.0,0.000136833,7.280418347697373e-18
1,poisson,65536,256,256,256,116.46119157748863,0.9814453125,0.0,1.0,1.0,1.0,0.0,0.0,splu,0.0,0.000242875,7.781708356267439e-18
1,prolate,256,16,16,16,110.96946936728523,0.0,0.0,1.0,1.0,0.0,0.0,0.0,dgetrf,0.0,4.667e-6,2.1939931622380908e-17
1,prolate,256,16,16,16,110.96946936728523,0.0,0.0,1.0,1.0,0.0,0.0,0.0,umfpack,3.041e-6,4.0417e-5,1.242904161772966e-16
1,prolate,256,16,16,16,110.96946936728523,0.0,0.0,1.0,1.0,0.0,0.0,0.0,klu,0.0,1.7208e-5,1.4346576758412567e-16
1,prolate,65536,256,256,256,26801.36056996058,0.0,0.0,1.0,1.0,0.0,0.0,0.0,dgetrf,0.0,0.000347791,1.836322412070132e-17
1,prolate,65536,256,256,256,26801.36056996058,0.0,0.0,1.0,1.0,0.0,0.0,0.0,umfpack,4.5375e-5,0.001682875,8.735510777749895e-16
1,prolate,65536,256,256,256,26801.36056996058,0.0,0.0,1.0,1.0,0.0,0.0,0.0,klu,0.0,0.00344425,4.801126207225902e-16
1,randcorr,256,16,16,16,119.56729255349683,0.0,0.0,1.0,1.0,1.0,0.0,0.0,dgetrf,0.0,5.25e-6,3.7005968818175924e-17
1,randcorr,256,16,16,16,119.56729255349683,0.0,0.0,1.0,1.0,1.0,0.0,0.0,umfpack,3.333e-6,4.4667e-5,3.036021715110949e-17
1,randcorr,256,16,16,16,119.56729255349683,0.0,0.0,1.0,1.0,1.0,0.0,0.0,klu,0.0,2.2166e-5,4.845961616603496e-17
1,randcorr,65536,256,256,256,309.0606568282356,0.0,0.0,1.0,1.0,1.0,0.0,0.0,dgetrf,0.0,0.000337916,3.2967532424068277e-17
1,randcorr,65536,256,256,256,309.0606568282356,0.0,0.0,1.0,1.0,1.0,0.0,0.0,umfpack,4.5333e-5,0.001675375,3.286061068523361e-17
1,randcorr,65536,256,256,256,309.0606568282356,0.0,0.0,1.0,1.0,1.0,0.0,0.0,klu,0.0,0.003404042,3.8926478469475815e-17
1,rando,256,16,16,16,31.172897026109407,0.48828125,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,0.0,4.917e-6,5.851708074303548e-17
1,rando,256,16,16,16,31.172897026109407,0.48828125,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,2.917e-6,5.1791e-5,3.773991781672109e-17
1,rando,256,16,16,16,31.172897026109407,0.48828125,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,2.225e-5,1.924975315424704e-16
1,rando,65536,256,256,256,24189.509103658394,0.5006866455078125,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,0.0,0.000368834,1.4466362919393158e-16
1,rando,65536,256,256,256,24189.509103658394,0.5006866455078125,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,0.00031225,0.002193167,3.5606832929536537e-16
1,rando,65536,256,256,256,24189.509103658394,0.5006866455078125,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,0.004459042,3.465911565307172e-14
1,rando,65536,256,256,256,24189.509103658394,0.5006866455078125,0.0,0.0,0.0,0.0,0.0,0.0,splu,0.0,0.001657083,1.4316660805957988e-16
1,randsvd,256,16,16,16,6.710886399497305e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,0.0,6.625e-6,2.7222553731514318e-17
1,randsvd,256,16,16,16,6.710886399497305e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,3.542e-6,4.6084e-5,4.6349521955261713e-17
1,randsvd,256,16,16,16,6.710886399497305e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,2.2083e-5,9.126154110438213e-17
1,randsvd,65536,256,256,256,6.710886394575832e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,0.0,0.000354292,4.710737664165208e-17
1,randsvd,65536,256,256,256,6.710886394575832e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,8.2959e-5,0.001696916,2.1058534324784592e-15
1,randsvd,65536,256,256,256,6.710886394575832e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,0.00345875,5.108443771172028e-15
1,rohess,256,16,16,16,1.0000000000000004,0.41015625,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,0.0,5.375e-6,2.3249536886076333e-17
1,rohess,256,16,16,16,1.0000000000000004,0.41015625,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,2.5e-6,0.000855875,8.179472281912639e-17
1,rohess,256,16,16,16,1.0000000000000004,0.41015625,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,2.9459e-5,7.121971653440533e-17
1,rohess,65536,256,256,256,1.0000000000000029,0.4941558837890625,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,0.0,0.000393625,2.827906186857831e-17
1,rohess,65536,256,256,256,1.0000000000000029,0.4941558837890625,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,6.1292e-5,0.000986833,7.497657061235552e-17
1,rohess,65536,256,256,256,1.0000000000000029,0.4941558837890625,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,0.000717458,9.296170122778415e-17
1,rosser,256,16,16,14,1.1948399499102748e16,0.125,0.0,1.0,1.0,0.0,0.0,0.0,dgetrf,0.0,8.583e-6,1.3220672972807504e-17
1,rosser,256,16,16,14,1.1948399499102748e16,0.125,0.0,1.0,1.0,0.0,0.0,0.0,umfpack,2.333e-6,4.5125e-5,2.2883162965152035e-17
1,rosser,256,16,16,14,1.1948399499102748e16,0.125,0.0,1.0,1.0,0.0,0.0,0.0,klu,0.0,1.9875e-5,1.8493407891814906e-17
1,rosser,65536,256,256,224,9.505382651850893e17,0.95263671875,0.0,1.0,1.0,0.0,0.0,0.0,dgetrf,0.0,0.000383542,1.3003793843674377e-17
1,rosser,65536,256,256,224,9.505382651850893e17,0.95263671875,0.0,1.0,1.0,0.0,0.0,0.0,umfpack,4.3958e-5,0.000173542,2.2755275646899614e-16
1,rosser,65536,256,256,224,9.505382651850893e17,0.95263671875,0.0,1.0,1.0,0.0,0.0,0.0,klu,0.0,9.7584e-5,5.359514286172573e-17
1,rosser,65536,256,256,224,9.505382651850893e17,0.95263671875,0.0,1.0,1.0,0.0,0.0,0.0,splu,0.0,0.000162625,5.470468254337766e-18
1,sampling,256,16,16,15,8.234640121683445e16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,0.0,4.583e-6,2.0702959038027642e-17
1,sampling,256,16,16,15,8.234640121683445e16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,2.625e-6,5.3667e-5,2.6978278960452052e-17
1,sampling,256,16,16,15,8.234640121683445e16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,2.0958e-5,1.499552174622127e-17
1,sampling,65536,256,256,255,6.9188475229959416e16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,0.0,0.000347584,6.494261646924462e-18
1,sampling,65536,256,256,255,6.9188475229959416e16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,6.0208e-5,0.001720875,7.897882662622388e-18
1,sampling,65536,256,256,255,6.9188475229959416e16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,0.003392542,1.827225862148114e-17
1,shaw,256,16,16,16,5.3147137535105804e11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,dgetrf,0.0,5.208e-6,1.7992214598205003e-17
1,shaw,256,16,16,16,5.3147137535105804e11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,umfpack,3.083e-6,5.0458e-5,5.304095624867134e-16
1,shaw,256,16,16,16,5.3147137535105804e11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,klu,0.0,1.875e-5,5.256256093916507e-16
1,shaw,65536,256,256,20,4.208639464812694e20,0.0,0.0,1.0,1.0,0.0,0.0,0.0,dgetrf,0.0,0.000354125,5.340015805347776e-18
1,shaw,65536,256,256,20,4.208639464812694e20,0.0,0.0,1.0,1.0,0.0,0.0,0.0,umfpack,8.4792e-5,0.001813958,4.512196579234797e-18
1,shaw,65536,256,256,20,4.208639464812694e20,0.0,0.0,1.0,1.0,0.0,0.0,0.0,klu,0.0,0.003544666,9.986101628260066e-17
1,smallworld,256,16,16,16,42.647281448097345,0.734375,0.0,1.0,1.0,0.0,0.0,0.0,dgetrf,3.25e-6,6.542e-6,3.6900588482038074e-17
1,smallworld,256,16,16,16,42.647281448097345,0.734375,0.0,1.0,1.0,0.0,0.0,0.0,umfpack,2.25e-6,4.9875e-5,1.4059084769239597e-17
1,smallworld,256,16,16,16,42.647281448097345,0.734375,0.0,1.0,1.0,0.0,0.0,0.0,klu,0.0,1.65e-5,1.5758732246302493e-17
1,smallworld,256,16,16,16,42.647281448097345,0.734375,0.0,1.0,1.0,0.0,0.0,0.0,splu,0.0,3.2834e-5,3.835596177046312e-17
1,smallworld,65536,256,256,256,2166.669401495573,0.98345947265625,0.0,1.0,1.0,0.0,0.0,0.0,dgetrf,2.5917e-5,0.000355334,1.2815102498348661e-17
1,smallworld,65536,256,256,256,2166.669401495573,0.98345947265625,0.0,1.0,1.0,0.0,0.0,0.0,umfpack,4.1666e-5,0.000328833,1.49161742443954e-17
1,smallworld,65536,256,256,256,2166.669401495573,0.98345947265625,0.0,1.0,1.0,0.0,0.0,0.0,klu,0.0,0.000143208,5.708624873950496e-17
1,smallworld,65536,256,256,256,2166.669401495573,0.98345947265625,0.0,1.0,1.0,0.0,0.0,0.0,splu,0.0,0.000227459,1.804416436175198e-17
1,spikes,256,16,16,12,4.302792715824899e17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,0.0,4.792e-6,7.399944671797451e-18
1,spikes,256,16,16,12,4.302792715824899e17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,3.917e-6,4.5417e-5,9.866136722094713e-18
1,spikes,256,16,16,12,4.302792715824899e17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,1.9083e-5,8.70252345799311e-18
1,spikes,65536,256,256,24,1.113380417157525e20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,0.0,0.000353542,2.648834690171863e-18
1,spikes,65536,256,256,24,1.113380417157525e20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,7.0833e-5,0.001881708,3.0151400854093038e-18
1,spikes,65536,256,256,24,1.113380417157525e20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,0.003454958,2.8936513052278767e-18
1,toeplitz,256,16,16,16,206.1327176843014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,dgetrf,0.0,5.583e-6,1.1395724396799421e-17
1,toeplitz,256,16,16,16,206.1327176843014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,umfpack,3.458e-6,4.75e-5,2.4320719941077077e-16
1,toeplitz,256,16,16,16,206.1327176843014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,klu,0.0,1.8583e-5,2.6012413664249406e-16
1,toeplitz,65536,256,256,256,46027.48637082602,0.0,0.0,1.0,1.0,0.0,0.0,0.0,dgetrf,0.0,0.000359667,8.70656606202104e-18
1,toeplitz,65536,256,256,256,46027.48637082602,0.0,0.0,1.0,1.0,0.0,0.0,0.0,umfpack,4.825e-5,0.001734792,1.4472566494525096e-15
1,toeplitz,65536,256,256,256,46027.48637082602,0.0,0.0,1.0,1.0,0.0,0.0,0.0,klu,0.0,0.003338833,1.0728157340201572e-15
1,triw,256,16,16,16,204262.9571835094,0.46875,0.0,0.0,0.0,0.0,1.0,0.0,dgetrf,0.0,7.625e-6,5.5037747006311266e-18
1,triw,256,16,16,16,204262.9571835094,0.46875,0.0,0.0,0.0,0.0,1.0,0.0,umfpack,2.5e-6,2.2542e-5,6.8398326778258996e-18
1,triw,256,16,16,16,204262.9571835094,0.46875,0.0,0.0,0.0,0.0,1.0,0.0,klu,0.0,1.3125e-5,4.308234794637557e-18
1,triw,65536,256,256,255,2.5601496081691345e19,0.498046875,0.0,0.0,0.0,0.0,1.0,0.0,dgetrf,0.0,0.000345042,4.823146110120592e-78
1,triw,65536,256,256,255,2.5601496081691345e19,0.498046875,0.0,0.0,0.0,0.0,1.0,0.0,umfpack,6.1541e-5,0.000279959,1.1231449753594299e-18
1,triw,65536,256,256,255,2.5601496081691345e19,0.498046875,0.0,0.0,0.0,0.0,1.0,0.0,klu,0.0,0.000154542,9.710028710417494e-79
1,ursell,256,16,16,16,1.2079850816313172e14,0.0,0.0,1.0,1.0,0.0,0.0,0.0,dgetrf,0.0,5.041e-6,1.527639878653978e-17
1,ursell,256,16,16,16,1.2079850816313172e14,0.0,0.0,1.0,1.0,0.0,0.0,0.0,umfpack,2.708e-6,4.3292e-5,1.4319320394750687e-17
1,ursell,256,16,16,16,1.2079850816313172e14,0.0,0.0,1.0,1.0,0.0,0.0,0.0,klu,0.0,1.8375e-5,2.2057307382600046e-17
1,ursell,65536,256,256,253,1.1861111489636327e14,0.0,0.0,1.0,1.0,0.0,0.0,0.0,dgetrf,0.0,0.000354083,2.3564433890964755e-17
1,ursell,65536,256,256,253,1.1861111489636327e14,0.0,0.0,1.0,1.0,0.0,0.0,0.0,umfpack,4.9459e-5,0.001693375,2.668070176562086e-17
1,ursell,65536,256,256,253,1.1861111489636327e14,0.0,0.0,1.0,1.0,0.0,0.0,0.0,klu,0.0,0.003519417,8.918779407721023e-18
1,vand,256,16,16,8,1.5649254590697983e20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,0.0,4.917e-6,7.453253564876098e-28
1,vand,256,16,16,8,1.5649254590697983e20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,2.958e-6,4.5125e-5,6.758974737530123e-28
1,vand,256,16,16,8,1.5649254590697983e20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,1.8792e-5,6.5729634357613835e-28
1,wing,256,16,16,8,3.324384503326781e18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,0.0,5.375e-6,4.236824234216947e-18
1,wing,256,16,16,8,3.324384503326781e18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,3.209e-6,4.4042e-5,3.048449692640957e-18
1,wing,256,16,16,8,3.324384503326781e18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,1.8042e-5,5.559709939381947e-18
1,wing,65536,256,256,8,8.11332092983476e20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,0.0,0.000358167,4.4554166429876776e-20
1,wing,65536,256,256,8,8.11332092983476e20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,5.425e-5,0.0017675,3.7277942869704654e-19
1,wing,65536,256,256,8,8.11332092983476e20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,0.003593791,8.389637878071403e-19
1,Bai/bfwa62,3844,62,62,62,553.0614770730951,0.8829344432882414,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,3.0e-6,2.6334e-5,8.9009649899369e-18
1,Bai/bfwa62,3844,62,62,62,553.0614770730951,0.8829344432882414,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,8.041e-6,9.8625e-5,1.8979564125515603e-17
1,Bai/bfwa62,3844,62,62,62,553.0614770730951,0.8829344432882414,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,4.3166e-5,1.0730908569751476e-17
1,Bai/bfwa62,3844,62,62,62,553.0614770730951,0.8829344432882414,0.0,0.0,0.0,0.0,0.0,0.0,splu,0.0,6.4417e-5,1.2398482162715714e-17
1,Bai/bfwb62,3844,62,62,62,12.233397315325462,0.9474505723204995,0.0,0.0,0.0,0.0,0.0,1.0,umfpack,0.0,3.275e-5,6.651476347506845e-18
1,Bai/bfwb62,3844,62,62,62,12.233397315325462,0.9474505723204995,0.0,0.0,0.0,0.0,0.0,1.0,klu,0.0,1.3e-5,6.5255859796464096e-18
1,Bai/bfwb62,3844,62,62,62,12.233397315325462,0.9474505723204995,0.0,0.0,0.0,0.0,0.0,1.0,splu,0.0,5.3917e-5,6.420797517947088e-18
1,Bai/tols90,8100,90,90,90,20232.030442995077,0.7844444444444445,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,3.25e-6,4.4084e-5,2.8196491805990754e-19
1,Bai/tols90,8100,90,90,90,20232.030442995077,0.7844444444444445,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,9.875e-6,5.5041e-5,2.7656731756736705e-19
1,Bai/tols90,8100,90,90,90,20232.030442995077,0.7844444444444445,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,2.725e-5,2.1530439819331332e-19
1,Bai/tols90,8100,90,90,90,20232.030442995077,0.7844444444444445,0.0,0.0,0.0,0.0,0.0,0.0,splu,0.0,0.000116875,2.5170741869156495e-19
1,FIDAP/ex5,729,27,27,27,17.829761335132893,0.7901234567901234,0.0,0.0,0.0,0.0,0.0,1.0,umfpack,0.0,2.1583e-5,8.097320963388375e-18
1,FIDAP/ex5,729,27,27,27,17.829761335132893,0.7901234567901234,0.0,0.0,0.0,0.0,0.0,1.0,klu,0.0,1.025e-5,1.146957358037066e-17
1,FIDAP/ex5,729,27,27,27,17.829761335132893,0.7901234567901234,0.0,0.0,0.0,0.0,0.0,1.0,splu,0.0,3.2167e-5,1.1645555905798054e-17
1,Grund/b1_ss,49,7,7,7,197.37318146617636,0.6938775510204082,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,2.042e-6,5.083e-6,1.9525909414770808e-18
1,Grund/b1_ss,49,7,7,7,197.37318146617636,0.6938775510204082,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,2.334e-6,2.9833e-5,1.922347598251227e-18
1,Grund/b1_ss,49,7,7,7,197.37318146617636,0.6938775510204082,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,1.2625e-5,1.0184962826019793e-18
1,Grund/b1_ss,49,7,7,7,197.37318146617636,0.6938775510204082,0.0,0.0,0.0,0.0,0.0,0.0,splu,0.0,1.5834e-5,1.1538249035064084e-18
1,Grund/d_dyn,7569,87,87,87,7.415749730832279e6,0.9696128947020742,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,3.25e-6,4.7208e-5,2.0868623960790667e-19
1,Grund/d_dyn,7569,87,87,87,7.415749730832279e6,0.9696128947020742,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,6.625e-6,9.2083e-5,5.3961582098444714e-18
1,Grund/d_dyn,7569,87,87,87,7.415749730832279e6,0.9696128947020742,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,4.6792e-5,5.637361015470279e-18
1,Grund/d_dyn,7569,87,87,87,7.415749730832279e6,0.9696128947020742,0.0,0.0,0.0,0.0,0.0,0.0,splu,0.0,6.0291e-5,3.368550563525194e-18
1,Grund/d_dyn1,7569,87,87,87,7.427809209253548e6,0.9693486590038314,0.0,0.0,0.0,0.0,0.0,0.0,dgetrf,2.208e-6,4.2375e-5,1.150932603988869e-18
1,Grund/d_dyn1,7569,87,87,87,7.427809209253548e6,0.9693486590038314,0.0,0.0,0.0,0.0,0.0,0.0,umfpack,6.791e-6,8.6125e-5,5.790565475916e-18
1,Grund/d_dyn1,7569,87,87,87,7.427809209253548e6,0.9693486590038314,0.0,0.0,0.0,0.0,0.0,0.0,klu,0.0,4.3208e-5,4.302451082332824e-18
1,Grund/d_dyn1,7569,87,87,87,7.427809209253548e6,0.9693486590038314,0.0,0.0,0.0,0.0,0.0,0.0,splu,0.0,5.7292e-5,2.4658407852773514e-18
